,support,itemsets
6696,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6697,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10'})"
6698,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6699,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10'})"
6700,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6701,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_18'})"
6702,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6703,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_18'})"
6704,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4'})"
6705,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6706,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4'})"
6707,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6'})"
6708,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10'})"
6709,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6'})"
6710,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6711,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6712,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10'})"
6713,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6714,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10'})"
6715,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6716,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_18'})"
6717,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6718,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_18'})"
6719,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4'})"
6720,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6721,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4'})"
6722,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6'})"
6723,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10'})"
6724,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6'})"
6725,0.012602853869388605,"frozenset({'17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6726,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6727,0.012602853869388605,"frozenset({'17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6728,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6729,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6730,0.012602853869388605,"frozenset({'17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6731,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6732,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6733,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10'})"
6734,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6735,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6736,0.012602853869388605,"frozenset({'17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6737,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6738,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6739,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_18'})"
6740,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6741,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6742,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_4'})"
6743,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6744,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_10', '17:30:00 channel_6'})"
6745,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6746,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6747,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10'})"
6748,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6749,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10'})"
6750,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6751,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_18'})"
6752,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6753,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_18'})"
6754,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_4'})"
6755,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6756,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4'})"
6757,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6'})"
6758,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10'})"
6759,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6'})"
6760,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6761,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6762,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6763,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6764,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6765,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6766,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6767,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6768,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10'})"
6769,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6770,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6771,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6772,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6773,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6774,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_18'})"
6775,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6776,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6777,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4'})"
6778,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6779,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6'})"
6780,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6781,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6782,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6783,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6784,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6785,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6786,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6787,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6788,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10'})"
6789,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6790,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6791,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6792,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6793,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6794,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_18'})"
6795,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6796,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6797,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4'})"
6798,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6799,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6'})"
6800,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6801,0.012602853869388605,"frozenset({'17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6802,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6803,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6804,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_18'})"
6805,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6806,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6807,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_4'})"
6808,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6809,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_10', '17:30:00 channel_6'})"
6810,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6811,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_4', '17:30:00 channel_18'})"
6812,0.012602853869388605,"frozenset({'17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6813,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_18'})"
6814,0.015623372565357774,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6815,0.01551921674825539,"frozenset({'17:30:00 channel_5', '17:30:00 channel_9', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6816,0.01551921674825539,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_9', '17:30:00 channel_10', '17:30:00 channel_4'})"
6817,0.01551921674825539,"frozenset({'17:30:00 channel_8', '17:30:00 channel_9', '17:30:00 channel_10', '17:30:00 channel_6', '17:30:00 channel_4'})"
6818,0.01551921674825539,"frozenset({'17:30:00 channel_5', '17:30:00 channel_8', '17:30:00 channel_9', '17:30:00 channel_10', '17:30:00 channel_6'})"
6819,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_18'})"
6820,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4'})"
6821,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17'})"
6822,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6'})"
6823,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17'})"
6824,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_4', '17:30:00 channel_18'})"
6825,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_18'})"
6826,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_18'})"
6827,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_18'})"
6828,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_4'})"
6829,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_4'})"
6830,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_4'})"
6831,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_6'})"
6832,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12'})"
6833,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_6'})"
6834,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4', '17:30:00 channel_18'})"
6835,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_18'})"
6836,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_18'})"
6837,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_18'})"
6838,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4'})"
6839,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4'})"
6840,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4'})"
6841,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6'})"
6842,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17'})"
6843,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6'})"
6844,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_4', '17:30:00 channel_18'})"
6845,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6846,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_4', '17:30:00 channel_18'})"
6847,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_18'})"
6848,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_18'})"
6849,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_18'})"
6850,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_4'})"
6851,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_4'})"
6852,0.012602853869388605,"frozenset({'17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_4'})"
6853,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_13', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_6'})"
6854,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4', '17:30:00 channel_18'})"
6855,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_18'})"
6856,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_18'})"
6857,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_18'})"
6858,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_4'})"
6859,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6', '17:30:00 channel_4'})"
6860,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_4'})"
6861,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_17', '17:30:00 channel_6'})"
6862,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17'})"
6863,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_8', '17:30:00 channel_17', '17:30:00 channel_6'})"
6864,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_4', '17:30:00 channel_18'})"
6865,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_4', '17:30:00 channel_18'})"
6866,0.012602853869388605,"frozenset({'17:30:00 channel_14', '17:30:00 channel_8', '17:30:00 channel_12', '17:30:00 channel_4', '17:30:00 channel_18'})"
6867,0.012602853869388605,"frozenset({'17:30:00 channel_5', '17:30:00 channel_14', '17:30:00 channel_12', '17:30:00 channel_6', '17:30:00 channel_18'})"
